"","rowid","blockType","diceIndices_1","diceIndices_2","block","trialIndex","allTrialIndex","key","R","startSqueezyAcquisition","stateTime","state","diceWeights_1","diceWeights_2","diceWeights_3","diceWeights_4","criteria_1","criteria_2","criteria_3","criteria_4","criteria_5","bank","purse_1","purse_2","diceRollTime","break.","chosenDice","startDice","chosenDiceLocation","endDice","chosenWinProbs_1","chosenWinProbs_2","unchosenDice","rand_1","rand_2","winnings_1","winnings_2","randRwd","allowedWinnings_1","allowedWinnings_2","totalWin","isPurseFull_1","isPurseFull_2","winCurrency","isWinPurseFull","startReward","endReward","isPurseFullAfterReward_1","isPurseFullAfterReward_2","meanRecentChoice","moveToBank","goToNextState","recentPreference_1","recentPreference_2","startITI","startScan","subject_nr","stateName","correctDice","correct","chosen_dev"
"8787",8888,1,1,2,1,138,138,0,1,79529.7927334844,11,15,0,0.85,0.85,0,0,1,20,1,2,75,5,3,1.62083741632846,0,1,79530.1467164451,1,79530.5527080921,0,0.85,1,0.393586397642635,0.271939157867518,0,1,0.00834002127157918,0,1,1,1,0,2,0,79532.2483566831,79532.7797079943,1,0,1,0,0,1,0,79532.7803853645,79061.2925122223,"19","switch",1,1,0.673484961513101
"8788",8889,1,1,2,1,139,139,0,1,79533.2095207938,12,15,0,0.85,0.85,0,0,1,20,1,2,75,5,4,1.22492959513372,0,1,79533.56614743,1,79533.8967227841,0,0.85,1,0.450300046802532,0.666361854266205,0,1,0.822384814894009,0,1,1,1,0,2,0,79535.1840508909,79535.7276501051,1,0,1,0,0,1,0,79535.7283582648,79061.2925122223,"19","switch",1,1,0.215842011517503
"8789",8890,1,2,1,1,140,140,0,1,79536.1694231366,13,15,0,0.85,0.85,0,0,1,20,1,2,85,0,0,1.00685777499447,0,1,79536.5183913244,2,79536.7758218698,0,0.85,1,0.875784309210758,0.675375829546178,0,1,0.503193976774548,0,1,1,1,0,2,0,79537.8528832907,79538.3850242634,1,1,1,3,1,1,0,79540.6400637887,79061.2925122223,"19","switch",1,1,0.0721430355636172
"8790",8891,1,1,2,1,141,141,0,1,79541.1733503139,1,16,0,0.85,0.85,0,0,0,4,0,3,85,1,0,1.24601720524072,0,2,79541.5226028522,2,79542.584051555,0.85,0,0,0.515432732528828,0.162744110653517,1,0,0.0537578342728205,1,0,1,0,0,1,0,79543.9076841668,79544.4364017638,0,0,1,0,0,1,0,79544.437074908,79061.2925122223,"19","post",3,0,0.0720743564955104
"8791",8892,1,2,1,1,142,142,0,1,79544.8846753151,2,16,0,0.85,0.85,0,0,0,4,0,3,85,1,0,1.65113843213357,0,1,79545.2422793687,2,79545.9443789747,0,0.85,1,0.496102102679131,0.917747224284869,0,0,0.0502220653836106,0,0,0,0,0,0,0,79547.6773967252,79548.2060023328,0,0,1.11111111111111,0,0,1,0,79548.2069236045,79061.2925122223,"19","post",3,0,0
"8792",8893,1,2,1,1,143,143,0,1,79548.4922567293,3,16,0,0.85,0.85,0,0,0,4,0,3,85,1,0,1.2332526303913,0,2,79548.8450518774,1,79549.1444048138,0.85,0,0,0.954331375933124,0.760306822656934,0,0,0.423280025823494,0,0,0,0,0,0,0,79550.4463129812,79550.9759850544,0,0,1.11111111111111,0,0,1,0,79550.9766569911,79061.2925122223,"19","post",3,0,0
"8793",8894,1,2,1,1,144,144,0,1,79551.2630457146,4,16,0,0.85,0.85,0,0,0,4,0,3,85,1,1,1.2587491565395,0,1,79551.6139599832,2,79551.8635850752,0,0.85,1,0.147539198870345,0.846885044960288,0,1,0.121605337826798,0,1,1,0,0,2,0,79553.1819840667,79553.7198787616,0,0,1.22222222222222,0,1,1,0,79553.7207049479,79061.2925122223,"19","post",3,0,0
"8794",8895,1,2,1,1,145,145,0,1,79554.1729886876,1,17,0,0.85,0.15,0,0,1,20,0,3,85,1,1,1.75778556390883,0,1,79554.5331265402,2,79554.7919190706,0,0.85,1,0.49361911598178,0.988942342530861,0,0,0.769291474602758,0,0,0,0,0,0,0,79556.6180960465,79557.1691363712,0,0,1.22222222222222,0,0,1,0,79557.1704820557,79061.2925122223,"19","learning",1,1,0
"8795",8896,1,1,2,1,146,146,0,1,79557.4568632328,2,17,0,0.85,0.15,0,0,1,20,0,3,85,1,2,1.14261434243303,0,1,79557.8189556184,1,79558.2799337843,0,0.85,1,0.300743975648695,0.056083228102711,0,1,0.396839008388294,0,1,1,0,0,2,0,79559.4870822733,79560.0189947392,0,0,1.22222222222222,0,0,1,0,79560.0197925509,79061.2925122223,"19","learning",1,1,0
"8796",8897,1,1,2,1,147,147,0,1,79560.4615009847,3,17,0,0.85,0.15,0,0,1,20,0,3,85,1,3,0.896393493614907,0,1,79560.8214091231,1,79561.1121367587,0,0.85,1,0.00722590157735081,0.436340833296014,0,1,0.123491328758618,0,1,1,0,0,2,0,79562.0890548573,79562.6178639174,0,0,1.22222222222222,0,0,1,0,79562.6185479285,79061.2925122223,"19","learning",1,1,0
"8797",8898,1,2,1,1,148,148,0,1,79563.0642686636,4,17,0,0.85,0.15,0,0,1,20,0,3,85,2,3,2.39294168242921,0,1,79563.4236485499,2,79563.7202838555,0,0.85,1,0.296989601511801,0.331594339083881,1,0,0.88274473350365,1,0,1,0,0,1,0,79566.1758246469,79566.7157001363,0,0,1.22222222222222,0,0,1,0,79566.7163756953,79061.2925122223,"19","learning",1,1,0
"8798",8899,1,2,1,1,149,149,0,1,79567.149127086,5,17,0,0.85,0.15,0,0,1,20,0,3,85,2,4,1.2493748989746,0,1,79567.5101647784,2,79567.7524260356,0,0.85,1,0.331815121320911,0.615222007075816,0,1,0.228114572427727,0,1,1,0,0,2,0,79569.0780524219,79569.6065626422,0,0,1.22222222222222,0,0,1,0,79569.607289819,79061.2925122223,"19","learning",1,1,0
"8799",8900,1,1,2,1,150,150,0,1,79570.0576754733,6,17,0,0.85,0.15,0,0,1,20,0,3,85,3,4,1.71232680830128,0,1,79570.4126307198,1,79570.7435640779,0,0.85,1,0.0361117105864328,0.414814476420721,1,0,0.954826115058217,1,0,1,0,0,1,0,79572.5309184463,79573.0630980569,0,0,1.22222222222222,0,0,1,0,79573.0638279504,79061.2925122223,"19","learning",1,1,0
"8800",8901,1,1,2,1,151,151,0,1,79573.506909236,7,17,0,0.85,0.15,0,0,1,20,0,3,90,3,0,1.33623982956886,0,1,79573.8652999325,1,79574.1361556285,0,0.85,1,0.974808748659186,0.37957913751486,0,1,0.279589556829563,0,1,1,0,0,2,0,79575.5499759721,79576.07856377,0,1,1.11111111111111,2,0,1,0,79577.4489937853,79061.2925122223,"19","learning",1,1,0
"8801",8902,1,1,2,1,152,152,0,1,79577.9608631579,8,17,0,0.85,0.15,0,0,1,20,0,3,90,3,1,1.22845921670678,0,1,79578.3023446546,1,79578.6479462161,0,0.85,1,0.155847143386828,0.639104979920118,0,1,0.154254913257789,0,1,1,0,0,2,0,79579.9369360531,79580.4840042236,0,0,1.11111111111111,0,0,1,0,79580.4847332115,79061.2925122223,"19","learning",1,1,0
"8802",8903,1,1,2,1,153,153,0,1,79580.9265349196,9,17,0,0.85,0.15,0,0,1,20,0,3,90,4,1,2.03481369514707,0,1,79581.27141836,1,79581.5919928448,0,0.85,1,0.648417791499151,0.142008662451729,1,0,0.859452827092053,1,0,1,0,0,1,0,79583.7065607707,79584.2349949227,0,0,1,0,1,1,0,79584.2358944607,79061.2925122223,"19","learning",1,1,0
"8803",8904,1,2,1,1,154,154,0,1,79584.678486132,1,18,0,0.85,0.15,0,2,0,0,0,1,90,4,1,1.95142936901991,0,2,79585.0243427638,1,79585.2723885328,0.15,0,0,0.552637903537358,0.86343464948407,0,0,0.376765804992414,0,0,0,0,0,0,0,79587.3094745491,79587.8381571306,0,0,1,0,0,1,0,79587.8394083335,79061.2925122223,"19","fill",1,0,0
"8804",8905,1,2,1,1,155,155,0,1,79588.1263524764,2,18,0,0.85,0.15,0,2,0,0,0,1,90,4,2,1.7981408659849,0,1,79588.4771019303,2,79588.7435942637,0,0.85,1,0.340045485390309,0.260476535139424,0,1,0.755476208305654,0,1,1,0,0,2,0,79590.6121334383,79591.1409141237,0,0,1.11111111111111,0,0,1,0,79591.1415893809,79061.2925122223,"19","fill",1,1,0
"8805",8906,1,2,1,1,156,156,0,1,79591.5806426685,3,18,0,0.85,0.15,0,2,0,0,0,1,90,4,3,1.99147174801029,0,1,79591.9298936976,2,79592.1676008177,0,0.85,1,0.771104284712803,0.630906961421808,0,1,0.255423178785586,0,1,1,0,0,2,0,79594.2318715943,79594.7789059566,0,0,1.11111111111111,0,0,1,0,79594.7795839305,79061.2925122223,"19","fill",1,1,0
"8806",8907,1,2,1,1,157,157,0,1,79595.2280253151,4,18,0,0.85,0.15,0,2,0,0,0,1,90,4,4,0.560672223372728,0,1,79595.5829953526,2,79595.943747487,0,0.85,1,0.880508311717226,0.720806931856013,0,1,0.727992228633835,0,1,1,0,0,2,0,79596.5670904356,79597.1139738687,0,0,1.11111111111111,0,0,1,0,79597.1146421831,79061.2925122223,"19","fill",1,1,0
"8807",8908,1,1,2,1,158,158,0,1,79597.5519449942,5,18,0,0.85,0.15,0,2,0,0,0,1,90,4,5,2.15805020319295,0,1,79597.9013895144,1,79598.279979365,0,0.85,1,0.667041454511823,0.350466418320716,0,1,0.81939130516417,0,1,1,0,0,2,0,79600.5036099241,79601.0328418878,0,1,1.11111111111111,0,1,1,0,79601.0336858838,79061.2925122223,"19","fill",1,1,0
"8808",8909,1,1,2,1,159,159,0,1,79601.478715967,1,19,0,0,0,0,0,0,8,0,1,90,4,5,0.58940462519269,0,1,79601.8379313405,1,79602.200145375,0,0,1,0.0699235644405337,0.381654587300018,0,0,0.00904899755418997,0,0,0,0,1,0,0,79602.8553935448,79603.3855923608,0,1,1.11111111111111,0,0,1,0,79603.3870340363,79061.2925122223,"19","extinction",2,0,0
"8809",8910,1,2,1,1,160,160,0,1,79603.6736705856,2,19,0,0,0,0,0,0,8,0,1,90,4,5,1.04610553750178,0,1,79604.0398570761,2,79604.7912196647,0,0,1,0.303457125316533,0.789483234326939,0,0,0.393577950395123,0,0,0,0,1,0,0,79605.9078429443,79606.4357379773,0,1,1.11111111111111,0,0,1,0,79606.4371011696,79061.2925122223,"19","extinction",2,0,0.323486565301872
"8810",8911,1,1,2,1,161,161,0,1,79606.7239496235,3,19,0,0,0,0,0,0,8,0,1,90,4,5,1.43620625191441,0,2,79607.0755110764,2,79607.9112892612,0,0,0,0.759077419111553,0.444214394421861,0,0,0.509610766830765,0,0,0,0,1,0,0,79609.4273743877,79609.9591748641,0,1,1.11111111111111,0,0,1,0,79609.9605543568,79061.2925122223,"19","extinction",2,1,6.02084550314678e-10
"8811",8912,1,2,1,1,162,162,0,1,79610.2440675776,4,19,0,0,0,0,0,0,8,0,1,90,4,5,2.92047668142478,0,1,79610.5950005615,2,79611.1595605184,0,0,1,0.189280835051924,0.614426756958291,0,0,0.703291390312619,0,0,0,0,1,0,0,79614.1479404808,79614.6784794911,0,1,1.22222222222222,0,0,1,0,79614.6798197423,79061.2925122223,"19","extinction",2,0,0.110035028761175
"8812",8913,1,2,1,1,163,163,0,1,79614.966107947,5,19,0,0,0,0,0,0,8,0,1,90,4,5,1.40254287944233,0,1,79615.3321601105,2,79616.1517354441,0,0,1,0.385170872296443,0.285949674847157,0,0,0.620447995301752,0,0,0,0,1,0,0,79617.6341211032,79618.1633120141,0,1,1.22222222222222,0,0,1,0,79618.1647612361,79061.2925122223,"19","extinction",2,0,0.038795620762513
"8813",8914,1,2,1,1,164,164,0,1,79618.4492941344,6,19,0,0,0,0,0,0,8,0,1,90,4,5,1.06876661273409,0,2,79618.8018103653,1,79619.0320341148,0,0,0,0.0799907268560023,0.977329951244346,0,0,0.941288450838299,0,0,0,0,1,0,0,79620.1695142978,79620.7067787125,0,1,1.11111111111111,0,0,1,0,79620.7081141339,79061.2925122223,"19","extinction",2,1,3.01656166173899e-10
"8814",8915,1,1,2,1,165,165,0,1,79621.002261221,7,19,0,0,0,0,0,0,8,0,1,90,4,5,2.22457164623921,0,2,79621.3538646322,2,79621.7670791461,0,0,0,0.227756015016546,0.170041522948019,0,0,0.878258592361411,0,0,0,0,1,0,0,79624.0558791142,79624.5842474611,0,1,1.22222222222222,0,0,1,0,79624.5856248408,79061.2925122223,"19","extinction",2,1,1.51999697367103e-10
"8815",8916,1,2,1,1,166,166,0,1,79624.8726981791,8,19,0,0,0,0,0,0,8,0,1,90,4,5,1.29142622631324,0,1,79625.2236456521,2,79625.5432572087,0,0,1,0.120645673113483,0.754093430016249,0,0,0.484535645058362,0,0,0,0,1,0,0,79626.9081713662,79627.4374268748,0,1,1.33333333333333,0,1,0,0,79627.4390777382,79061.2925122223,"19","extinction",2,0,0.0141225472849583
"8816",8917,1,2,1,1,167,167,0,1,79627.7270162026,1,20,0,0.85,0.85,0,0,2,20,2,1,95,0,5,2.05237468826013,0,2,79628.0925552069,1,79628.7274810644,0.85,0,0,0.392585503255312,0.785845426384617,1,0,0.642317641532535,1,0,1,0,1,1,0,79630.8614663313,79631.3914970122,1,1,1.33333333333333,1,0,0,0,79632.7743011073,79061.2925122223,"19","reinstatement",2,1,7.69945081479739e-11
"8817",8918,1,1,2,1,168,168,0,1,79633.3049687094,2,20,0,0.85,0.85,0,0,2,20,2,1,95,1,5,1.97834747659875,0,2,79633.6636624716,2,79634.007776777,0.85,0,0,0.0884790652938533,0.888727743789548,1,0,0.683430985758248,1,0,1,0,1,1,0,79636.0489508611,79636.5775625058,0,1,1.44444444444444,0,0,0,0,79636.578250441,79061.2925122223,"19","reinstatement",2,1,3.91911668534695e-11
"8818",8919,1,1,2,1,169,169,0,1,79637.0019780778,3,20,0,0.85,0.85,0,0,2,20,2,1,95,2,5,1.22762334028214,0,2,79637.3333041537,2,79637.6079104398,0.85,0,0,0.117464174064489,0.918001546310429,1,0,0.655546620731933,1,0,1,0,1,1,0,79638.9012784305,79639.4296117619,0,1,1.55555555555556,0,0,0,0,79639.4303546353,79061.2925122223,"19","reinstatement",2,1,2.00385663340352e-11
"8819",8920,1,2,1,1,170,170,0,1,79639.880643393,4,20,0,0.85,0.85,0,0,2,20,2,1,95,3,5,1.83620010159893,0,2,79640.2189795256,1,79640.6153615116,0.85,0,0,0.242144165092425,0.374057937045029,1,0,0.00832460685816061,1,0,1,0,1,1,0,79642.5209248216,79643.0574185918,0,1,1.66666666666667,0,0,0,0,79643.0581391277,79061.2925122223,"19","reinstatement",2,1,1.02883714603319e-11
"8820",8921,1,1,2,1,171,171,0,1,79643.5041484394,5,20,0,0.85,0.85,0,0,2,20,2,1,95,4,5,3.22094004256565,0,2,79643.8552347673,2,79644.1676530392,0.85,0,0,0.291407837355125,0.181529858656363,1,0,0.662319472231161,1,0,1,0,1,1,0,79647.4581385844,79647.9871613602,0,1,1.66666666666667,0,0,0,0,79647.9878665013,79061.2925122223,"19","reinstatement",2,1,5.30263560838407e-12
"8821",8922,1,2,1,1,172,172,0,1,79648.421659907,6,20,0,0.85,0.85,0,0,2,20,2,1,100,0,5,0.590115019829827,0,2,79648.7759082012,1,79649.0956661591,0.85,0,0,0.555433094588857,0.520529103786982,1,0,0.63651404883821,1,0,1,0,1,1,0,79649.7601303666,79650.2910536426,1,1,1.77777777777778,1,0,0,1,79651.6568751864,79061.2925122223,"19","reinstatement",2,1,2.7426945992115e-12
"8822",8923,1,1,2,1,173,173,0,1,79652.1722687554,7,20,0,0.85,0.85,0,0,2,20,2,1,100,0,5,1.49190469804427,0,2,79652.5289279923,2,79652.7757557628,0.85,0,0,0.945959070979367,0.787281819745171,0,0,0.062446598727159,0,0,0,0,1,0,0,79654.3303637514,79654.8589572846,0,1,1.88888888888889,0,0,0,1,79654.8603126287,79061.2925122223,"19","reinstatement",2,1,1.42327571950318e-12
"8823",8924,1,2,1,1,174,174,0,1,79655.1477512156,8,20,0,0.85,0.85,0,0,2,20,2,1,100,1,5,1.76268968778838,0,2,79655.5148363384,1,79655.8317187936,0.85,0,0,0.40350359188874,0.553323038036379,1,0,0.756187087805821,1,0,1,0,1,1,0,79657.6665156369,79658.2166371047,0,1,1.88888888888889,0,0,0,1,79658.2173669982,79061.2925122223,"19","reinstatement",2,1,7.40837641233227e-13
"8824",8925,1,1,2,1,175,175,0,1,79658.6685737072,9,20,0,0.85,0.85,0,0,2,20,2,1,100,2,5,0.662151536578363,0,2,79659.0176517714,2,79659.3830842197,0.85,0,0,0.0741888700230536,0.914432860595766,1,0,0.50151533762736,1,0,1,0,1,1,0,79660.1018343329,79660.6535013155,0,1,1.88888888888889,0,0,0,1,79660.6542306053,79061.2925122223,"19","reinstatement",2,1,3.86706361377165e-13
"8825",8926,1,1,2,1,176,176,0,1,79661.090383336,10,20,0,0.85,0.85,0,0,2,20,2,1,100,3,5,0.777352796661682,0,2,79661.4363036599,2,79661.7349590016,0.85,0,0,0.327810056002406,0.115674715297528,1,0,0.196430729621957,1,0,1,0,1,1,0,79662.5704932849,79663.1006990436,0,1,2,0,0,0,1,79663.1014346724,79061.2925122223,"19","reinstatement",2,1,2.02384969893998e-13
"8826",8927,1,1,2,1,177,177,0,1,79663.5423489169,11,20,0,0.85,0.85,0,0,2,20,2,1,100,4,5,1.79269714473654,0,2,79663.8882309047,2,79664.279165253,0.85,0,0,0.282814198449779,0.0781743145050967,1,0,0.504518771656021,1,0,1,0,1,1,0,79666.1400194155,79666.6711630482,0,1,2,0,0,0,1,79666.6718703023,79061.2925122223,"19","reinstatement",2,1,1.06177816538988e-13
"8827",8928,1,2,1,1,178,178,0,1,79667.125487954,12,20,0,0.85,0.85,0,0,2,20,2,1,105,0,5,1.97156873431701,0,2,79667.4745171172,1,79667.9274054791,0.85,0,0,0.20722582005113,0.328086723418674,1,0,0.69726296462525,1,0,1,0,1,1,0,79669.976454746,79670.5081160657,1,1,2,1,0,0,1,79671.8904438284,79061.2925122223,"19","reinstatement",2,1,5.58305623954425e-14
"8828",8929,1,1,2,1,179,179,0,1,79672.4006348685,13,20,0,0.85,0.85,0,0,2,20,2,1,110,1,0,2.27357214758004,0,2,79672.762105124,2,79673.3196175937,0.85,0,0,0.347788642926801,0.0483401819629364,1,0,0.376173556852016,1,0,1,0,1,1,0,79675.6643347102,79676.1991833524,0,1,2,2,1,0,1,79677.5779455641,79061.2925122223,"19","reinstatement",2,1,2.94189672622736e-14
"8829",8930,1,1,2,1,180,180,0,1,79678.0935561692,1,21,0,0.85,0.85,0,0,0,4,0,3,110,1,1,2.47014237800239,0,2,79678.4499032846,2,79678.6789938578,0.85,0,0,0.0218919590442398,0.76713589131331,0,1,0.877495840734112,0,1,1,0,0,2,0,79681.2189113056,79681.7578480155,0,0,2,0,0,0,1,79681.7585447046,79061.2925122223,"19","post",3,0,1.55319090922035e-14
"8830",8931,1,1,2,1,181,181,0,1,79682.2114605356,2,21,0,0.85,0.85,0,0,0,4,0,3,110,2,1,1.82539490912877,0,2,79682.5699617123,2,79682.8230454973,0.85,0,0,0.765978759880394,0.72084094457206,1,0,0.723125233172637,1,0,1,0,0,1,0,79684.7217288515,79685.2734245107,0,0,2,0,0,0,1,79685.27415048,79061.2925122223,"19","post",3,0,0
"8831",8932,1,1,2,1,182,182,0,1,79685.7169549615,3,21,0,0.85,0.85,0,0,0,4,0,3,110,3,1,1.13141285973286,0,2,79686.0727511854,2,79686.2952207973,0.85,0,0,0.161048035514487,0.642782740573338,1,0,0.423220008648015,1,0,1,0,0,1,0,79687.5072334319,79688.0366374548,0,0,2,0,0,0,1,79688.0373410867,79061.2925122223,"19","post",3,0,0
"8832",8933,1,2,1,1,183,183,0,1,79688.4817025536,4,21,0,0.85,0.85,0,0,0,4,0,3,110,3,1,1.99810428211867,0,2,79688.8417012496,1,79689.2393742838,0.85,0,0,0.901740789944041,0.793984451916962,0,0,0.89523350768477,0,0,0,0,0,0,0,79691.3103752945,79691.8404965329,0,0,2,0,1,0,1,79691.8424649512,79061.2925122223,"19","post",3,0,0
"8833",8934,1,1,2,1,184,184,0,1,79692.1294362614,1,2,0.85,0,0,0.15,0,1,20,0,3,110,3,1,1.77651796007881,0,2,79692.494620884,2,79692.7745791189,0,0.15,0,0.858676765950919,0.26270087906025,0,0,0.376515587632302,0,0,0,0,0,0,0,79694.6130836884,79695.1599749699,0,0,2,0,0,0,1,79695.1613149192,79061.2925122223,"19","learning",1,0,0
"8834",8935,1,1,2,1,185,185,0,1,79695.4487529024,2,2,0.85,0,0,0.15,0,1,20,0,3,110,4,1,0.914448046873944,0,1,79695.8139462789,1,79696.1029859225,0.85,0,1,0.291941372301743,0.495450550632887,1,0,0.799575698535445,1,0,1,0,0,1,0,79697.0983831863,79697.6304215271,0,0,2,0,0,0,1,79697.6311242534,79061.2925122223,"19","learning",1,1,0
"8835",8936,1,1,2,1,186,186,0,1,79698.0776500447,3,2,0.85,0,0,0.15,0,1,20,0,3,115,0,1,1.6638745446379,0,1,79698.4327417312,1,79698.7269663959,0.85,0,1,0.422806545971874,0.969977884931224,1,0,0.506785614328492,1,0,1,0,0,1,0,79700.4676942127,79700.9968652009,1,0,1.88888888888889,1,0,0,1,79702.3996124742,79061.2925122223,"19","learning",1,1,0
"8836",8937,1,1,2,1,187,187,0,1,79702.9151636133,4,2,0.85,0,0,0.15,0,1,20,0,3,115,0,2,1.42730613819979,0,1,79703.2700219632,1,79703.575166656,0.85,0,1,0.508040268244398,0.866524201702531,0,1,0.9442558011551,0,1,1,0,0,2,0,79705.0881363023,79705.6172924995,0,0,1.77777777777778,0,0,0,1,79705.6180296377,79061.2925122223,"19","learning",1,1,0
"8837",8938,1,1,2,1,188,188,0,1,79706.0487274859,5,2,0.85,0,0,0.15,0,1,20,0,3,115,1,2,1.06843908402723,0,1,79706.4058739222,1,79706.6473995506,0.85,0,1,0.359153248024846,0.885638060481466,1,0,0.605211166600454,1,0,1,0,0,1,0,79707.79029628,79708.3190667022,0,0,1.66666666666667,0,0,0,0,79708.3197736545,79061.2925122223,"19","learning",1,1,0
"8838",8939,1,1,2,1,189,189,0,1,79708.7665925504,6,2,0.85,0,0,0.15,0,1,20,0,3,115,2,2,1.91094916503734,0,1,79709.124874276,1,79709.3823953789,0.85,0,1,0.463236154829575,0.356482044133901,1,0,0.0462624129999223,1,0,1,0,0,1,0,79711.3765275542,79711.9055669323,0,0,1.55555555555556,0,0,0,0,79711.9062862607,79061.2925122223,"19","learning",1,1,0
"8839",8940,1,2,1,1,190,190,0,1,79712.3441103811,7,2,0.85,0,0,0.15,0,1,20,0,3,115,3,2,1.45478342231662,0,1,79712.7109727325,2,79713.2065861268,0.85,0,1,0.0523408321482344,0.210094629078554,1,0,0.350885129521309,1,0,1,0,0,1,0,79714.7293079112,79715.2614748437,0,0,1.44444444444444,0,0,0,0,79715.2621757588,79061.2925122223,"19","learning",1,1,0
"8840",8941,1,1,2,1,191,191,0,1,79715.711928718,8,2,0.85,0,0,0.15,0,1,20,0,3,115,4,2,1.27824420452996,0,1,79716.0804081246,1,79716.4707393598,0.85,0,1,0.0690398950317928,0.104002300599123,1,0,0.454417155900151,1,0,1,0,0,1,0,79717.8318313867,79718.3616347683,0,0,1.33333333333333,0,0,0,0,79718.3623390038,79061.2925122223,"19","learning",1,1,0
"8841",8942,1,1,2,1,192,192,0,1,79718.8118740212,9,2,0.85,0,0,0.15,0,1,20,0,3,115,4,3,0.941380651694007,0,1,79719.1830061591,1,79719.47885452,0.85,0,1,0.680325796204998,0.33763951627322,0,1,0.944014130777457,0,1,1,0,0,2,0,79720.4838919323,79721.0125690803,0,0,1.22222222222222,0,1,1,0,79721.0137339517,79061.2925122223,"19","learning",1,1,0
"8842",8943,1,2,1,1,193,193,0,1,79721.4586846462,1,3,0.85,0,0,0.15,1,0,0,0,2,115,5,3,0.745213306481095,0,1,79721.8184563446,2,79722.3110979434,0.85,0,1,0.689428570916205,0.173216419586882,1,0,0.0198773363961487,1,0,1,0,0,1,0,79723.1361538174,79723.668814892,1,0,1.11111111111111,0,1,1,0,79723.6699535017,79061.2925122223,"19","fill",1,1,0
"8843",8944,1,2,1,1,194,194,0,1,79724.1254052448,1,4,0,0,0,0,0,0,8,0,2,115,5,3,1.96853352103056,0,2,79724.4873014225,1,79727.3023678977,0,0,0,0.925493629417223,0.0505340025955341,0,0,0.30909917424353,0,0,0,1,0,0,0,79729.3411156443,79729.8722121871,1,0,1,0,0,1,0,79729.873557268,79061.2925122223,"19","extinction",2,1,0
"8844",8945,1,2,1,1,195,195,0,1,79730.1617791773,2,4,0,0,0,0,0,0,8,0,2,115,5,3,1.96198707638248,0,2,79730.5254439431,1,79730.9184408895,0,0,0,0.812967116991841,0.914400007459957,0,0,0.740045334297425,0,0,0,1,0,0,0,79732.9440632309,79733.4767937329,1,0,1.11111111111111,0,0,1,0,79733.4781484733,79061.2925122223,"19","extinction",2,1,5.08400095954252e-05
"8845",8946,1,2,1,1,196,196,0,1,79733.7645640622,3,4,0,0,0,0,0,0,8,0,2,115,5,3,0.725682173234311,0,1,79734.1282870866,2,79734.35872425,0,0,1,0.736102476471509,0.560153617633422,0,0,0.240048056774606,0,0,0,1,0,0,0,79735.1457480835,79735.6745957815,1,0,1.22222222222222,0,0,1,0,79735.6759230527,79061.2925122223,"19","extinction",2,0,0.782971073359396
"8846",8947,1,1,2,1,197,197,0,1,79735.9629148892,4,4,0,0,0,0,0,0,8,0,2,115,5,3,2.4420299124379,0,1,79736.3300866454,1,79736.6947067929,0,0,1,0.903887236894998,0.959115606592758,0,0,0.491267506919768,0,0,0,1,0,0,0,79739.215798844,79739.748015885,1,0,1.22222222222222,0,0,1,0,79739.749401113,79061.2925122223,"19","extinction",2,0,0.254417612263227
"8847",8948,1,1,2,1,198,198,0,1,79740.0356690932,5,4,0,0,0,0,0,0,8,0,2,115,5,3,1.45025641527593,0,2,79740.4000429243,2,79740.6793775198,0,0,0,0.326301964685976,0.0528744486217949,0,0,0.385346320012933,0,0,0,1,0,0,0,79742.2014554403,79742.7303357389,1,0,1.22222222222222,0,0,1,0,79742.7316575767,79061.2925122223,"19","extinction",2,1,2.16367802962956e-05
"8848",8949,1,2,1,1,199,199,0,1,79743.0137451205,6,4,0,0,0,0,0,0,8,0,2,115,5,3,3.48777149050136,0,1,79743.3691591916,2,79743.6712430407,0,0,1,0.137547491712052,0.708146644964842,0,0,0.674550808775159,0,0,0,1,0,0,0,79747.2388608228,79747.768455922,1,0,1.33333333333333,0,0,0,0,79747.769783797,79061.2925122223,"19","extinction",2,0,0.0861755376392134
"8849",8950,1,2,1,1,200,200,0,1,79748.0584935094,7,4,0,0,0,0,0,0,8,0,2,115,5,3,2.00274456207687,0,2,79748.4233267689,1,79748.694446591,0,0,0,0.748878500029798,0.859764296118854,0,0,0.68130564265634,0,0,0,1,0,0,0,79750.7750590737,79751.3042234211,1,0,1.33333333333333,0,0,0,0,79751.3055606536,79061.2925122223,"19","extinction",2,1,9.36234299602546e-06
"8850",8951,1,2,1,1,201,201,0,1,79752.0302205498,8,4,0,0,0,0,0,0,8,0,2,115,5,3,1.96552423864512,0,2,79752.3931246325,1,79752.6465145019,0,0,0,0.0588742542400881,0.143450916695533,0,0,0.965716894342869,0,0,0,1,0,0,0,79754.6783484846,79755.2331430217,1,0,1.44444444444444,0,1,0,0,79755.2347591714,79061.2925122223,"19","extinction",2,1,4.11459434472671e-06
"8851",8952,1,1,2,1,202,202,0,1,79755.5208064931,1,5,0.85,0,0,0.85,0,2,20,1,2,115,5,4,0.875840108513983,0,2,79755.8792134899,2,79756.2947215236,0,0.85,0,0.724208873757367,0.557749859171851,0,1,0.664199315685117,0,1,1,1,0,2,0,79757.2303212497,79757.7626810697,1,0,1.55555555555556,0,0,0,0,79757.7633693068,79061.2925122223,"19","reinstatement",2,1,1.83485074058246e-06
